cve_id,published,last_modified,published_year,description,all_nvd_cwes,cwe_699_matches,number_of_nvd_cwes,number_of_cwe_699_matches
CVE-2024-30500,2024-03-29T14:15:13.760,2026-06-17T07:27:04.800,2024,Unrestricted Upload of File with Dangerous Type vulnerability in CubeWP CubeWP – All-in-One Dynamic Content Framework.This issue affects CubeWP – All-in-One Dynamic Content Framework: from n/a through 1.1.12.,CWE-434,CWE-434,1,1
CVE-2024-30501,2024-03-29T14:15:14.043,2026-06-17T07:27:04.910,2024,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection') vulnerability in WPChill Download Monitor.This issue affects Download Monitor: from n/a through 4.9.4.,CWE-89,CWE-89,1,1
CVE-2024-30510,2024-03-29T14:15:14.273,2026-06-17T07:27:05.890,2024,Unrestricted Upload of File with Dangerous Type vulnerability in Salon Booking System Salon booking system.This issue affects Salon booking system: from n/a through 9.5.,CWE-434,CWE-434,1,1
CVE-2024-30635,2024-03-29T14:15:14.607,2026-06-17T07:27:21.253,2024,Tenda F1202 v1.2.0.20(408) has a stack overflow vulnerability located in the funcpara1 parameter in the formSetCfm function.,CWE-120,CWE-120,1,1
CVE-2024-23538,2024-03-29T15:15:10.543,2026-06-17T07:13:08.503,2024,"Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection') vulnerability in Apache Fineract.This issue affects Apache Fineract: <1.8.5.

Users are recommended to upgrade to version 1.8.5 or 1.9.0, which fix the issue.",CWE-89,CWE-89,1,1
CVE-2024-23539,2024-03-29T15:15:10.803,2026-06-17T07:13:08.630,2024,"Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection') vulnerability in Apache Fineract.This issue affects Apache Fineract: <1.8.5.

Users are recommended to upgrade to version 1.8.5 or 1.9.0, which fix the issue.",CWE-89,CWE-89,1,1
CVE-2024-27619,2024-03-29T15:15:11.057,2026-07-05T01:19:31.023,2024,Dlink Dir-3040us A1 1.20b03a hotfix is vulnerable to Buffer Overflow. Any user having read/write access to ftp server can write directly to ram causing buffer overflow if file or files uploaded are greater than available ram. Ftp server allows change of directory to root which is one level up than root of usb flash directory. During upload ram is getting filled and causing system resource exhaustion (no free memory) which causes system to crash and reboot.,CWE-120,CWE-120,1,1
CVE-2024-29020,2024-03-29T15:15:11.437,2026-06-17T07:22:15.987,2024,JumpServer is an open source bastion host and an operation and maintenance security audit system. An authorized attacker can obtain sensitive information contained within playbook files if they manage to learn the playbook_id of another user. This breach of confidentiality can lead to information disclosure and exposing sensitive data. This vulnerability is fixed in v3.10.6.,CWE-639,CWE-639,1,1
CVE-2024-29024,2024-03-29T15:15:11.707,2026-06-17T07:22:16.467,2024,"JumpServer is an open source bastion host and an operation and maintenance security audit system.
An authenticated user can exploit the Insecure Direct Object Reference (IDOR) vulnerability in the file manager's bulk transfer by manipulating job IDs to upload malicious files,  potentially compromising the integrity and security of the system. This vulnerability is fixed in v3.10.6.",CWE-639,CWE-639,1,1
CVE-2024-29201,2024-03-29T15:15:11.963,2026-06-17T07:22:37.080,2024,"JumpServer is an open source bastion host and an operation and maintenance security audit system. Attackers can bypass the input validation mechanism in JumpServer's Ansible to execute arbitrary code within the Celery container. Since the Celery container runs with root privileges and has database access, attackers could steal sensitive information from all hosts or manipulate the database. This vulnerability is fixed in v3.10.7.",CWE-94,CWE-94,1,1
CVE-2024-29202,2024-03-29T15:15:12.223,2026-06-17T07:22:37.197,2024,"JumpServer is an open source bastion host and an operation and maintenance security audit system. Attackers can exploit a Jinja2 template injection vulnerability in JumpServer's Ansible to execute arbitrary code within the Celery container. Since the Celery container runs with root privileges and has database access, attackers could steal sensitive information from all hosts or manipulate the database. This vulnerability is fixed in v3.10.7.",CWE-94,CWE-94,1,1
CVE-2024-29890,2024-03-29T15:15:12.467,2026-06-17T07:23:18.777,2024,DataLens is a business intelligence and data visualization system. A specifically crafted request allowed the creation of a special chart type with the ability to pass custom javascript code that would later be executed in an unprotected sandbox on subsequent requests to that chart. The problem was fixed in the datalens-ui version `0.1449.0`. Restricting access to the API for creating or modifying charts (`/charts/api/charts/v1/`) would mitigate the issue.,CWE-79,CWE-79,1,1
CVE-2024-30502,2024-03-29T15:15:13.007,2026-06-17T07:27:05.020,2024,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection') vulnerability in WP Travel Engine.This issue affects WP Travel Engine: from n/a through 5.7.9.,CWE-89,CWE-89,1,1
CVE-2024-30504,2024-03-29T15:15:13.280,2026-06-17T07:27:05.247,2024,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection') vulnerability in WP Travel Engine.This issue affects WP Travel Engine: from n/a through 5.7.9.,CWE-89,CWE-89,1,1
CVE-2024-30506,2024-03-29T15:15:13.797,2026-06-17T07:27:05.470,2024,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Vsourz Digital All In One Redirection allows Stored XSS.This issue affects All In One Redirection: from n/a through 2.2.0.,CWE-79,CWE-79,1,1
CVE-2024-30507,2024-03-29T15:15:14.060,2026-06-17T07:27:05.570,2024,Authorization Bypass Through User-Controlled Key vulnerability in Molongui.This issue affects Molongui: from n/a through 4.7.7.,CWE-639,CWE-639,1,1
CVE-2024-3081,2024-03-29T15:15:14.657,2026-06-17T07:43:16.223,2024,A vulnerability was found in EasyCorp EasyAdmin up to 4.8.9. It has been declared as problematic. Affected by this vulnerability is the function Autocomplete of the file assets/js/autocomplete.js of the component Autocomplete. The manipulation of the argument item leads to cross site scripting. The attack can be launched remotely. Upgrading to version 4.8.10 is able to address this issue. The identifier of the patch is 127436e4c3f56276d548070f99e61b7234200a11. It is recommended to upgrade the affected component. The identifier VDB-258613 was assigned to this vulnerability.,CWE-79,CWE-79,1,1
CVE-2024-29901,2024-03-29T16:15:08.337,2026-06-17T07:23:20.000,2024,"The AuthKit library for Next.js provides helpers for authentication and session management using WorkOS & AuthKit with Next.js.
A user can reuse an expired session by controlling the `x-workos-session` header. The vulnerability is patched in v0.4.2.",CWE-294,CWE-294,1,1
CVE-2024-29904,2024-03-29T16:15:08.593,2026-06-17T07:23:20.400,2024,"CodeIgniter is a PHP full-stack web framework A vulnerability was found in the Language class that allowed DoS attacks. This vulnerability can be exploited by an attacker to consume a large amount of memory on the server. Upgrade to v4.4.7 or later. 
",CWE-674|CWE-835,CWE-835,2,1
CVE-2024-30246,2024-03-29T16:15:08.860,2026-06-17T07:26:35.740,2024,"Tuleap is an Open Source Suite to improve management of software developments and collaboration. A malicious user could exploit this issue on purpose to delete information on the instance or possibly gain access to restricted artifacts. It is however not possible to control exactly which information is deleted. Information from theDate, File, Float, Int, List, OpenList, Text, and Permissions on artifact (this one can lead to the disclosure of restricted information) fields can be impacted.  This vulnerability is fixed in Tuleap Community Edition version 15.7.99.6 and Tuleap Enterprise Edition 15.7-2, 15.6-5, 15.5-6, 15.4-8, 15.3-6, 15.2-5, 15.1-9, 15.0-9, and 14.12-6.",CWE-440|CWE-670,CWE-440,2,1
CVE-2024-30247,2024-03-29T16:15:09.130,2026-06-17T07:26:35.893,2024,"NextcloudPi is a ready to use image for Virtual Machines, Raspberry Pi, Odroid HC1, Rock64 and other boards. A command injection vulnerability in NextCloudPi allows command execution as the root user via the NextCloudPi web-panel. Due to a security misconfiguration this can be used by anyone with access to NextCloudPi web-panel, no authentication is required. It is recommended that the NextCloudPi is upgraded to 1.53.1.",CWE-78,CWE-78,1,1
CVE-2024-30492,2024-03-29T16:15:10.197,2026-06-17T07:27:03.930,2024,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal') vulnerability in WebToffee Import Export WordPress Users.This issue affects Import Export WordPress Users: from n/a through 2.5.2.,CWE-22,CWE-22,1,1
CVE-2024-30513,2024-03-29T16:15:10.680,2026-06-17T07:27:06.217,2024,Authorization Bypass Through User-Controlled Key vulnerability in Metagauss ProfileGrid.This issue affects ProfileGrid : from n/a through 5.7.2.,CWE-639,CWE-639,1,1
CVE-2024-30645,2024-03-29T16:15:11.687,2026-06-17T07:27:22.047,2024,Tenda AC15V1.0 V15.03.20_multi has a command injection vulnerability via the deviceName parameter.,CWE-78,CWE-78,1,1
CVE-2024-25944,2024-03-29T17:15:11.837,2026-06-17T07:16:46.603,2024,"Dell OpenManage Enterprise, v4.0 and prior, contain(s) a path traversal vulnerability. An unauthenticated remote attacker could potentially exploit this vulnerability, to gain unauthorized access to the files stored on the server filesystem, with the privileges of the running web application.",CWE-22|CWE-23,CWE-22,2,1
CVE-2024-29640,2024-03-29T17:15:12.380,2026-07-05T01:19:38.540,2024,An issue in aliyundrive-webdav v.2.3.3 and before allows a remote attacker to execute arbitrary code via a crafted payload to the sid parameter in the action_query_qrcode component.,CWE-78,CWE-78,1,1
CVE-2024-30444,2024-03-29T17:15:12.567,2026-06-17T07:26:58.827,2024,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in zionbuilder.Io WordPress Page Builder – Zion Builder allows Stored XSS.This issue affects WordPress Page Builder – Zion Builder: from n/a through 3.6.9.,CWE-79,CWE-79,1,1
CVE-2024-30445,2024-03-29T17:15:13.080,2026-06-17T07:26:58.923,2024,"Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in GhozyLab, Inc. Web Icons allows Stored XSS.This issue affects Web Icons: from n/a through 1.0.0.10.",CWE-79,CWE-79,1,1
CVE-2024-30446,2024-03-29T17:15:13.597,2026-06-17T07:26:59.027,2024,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in CRM Perks CRM Perks Forms allows Stored XSS.This issue affects CRM Perks Forms: from n/a through 1.1.4.,CWE-79,CWE-79,1,1
CVE-2024-30447,2024-03-29T17:15:14.117,2026-06-17T07:26:59.133,2024,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Creative Solutions Creative Image Slider – Responsive Slider Plugin allows Reflected XSS.This issue affects Creative Image Slider – Responsive Slider Plugin: from n/a through 2.1.3.,CWE-79,CWE-79,1,1
CVE-2024-30448,2024-03-29T17:15:14.637,2026-06-17T07:26:59.237,2024,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Supsystic Slider by Supsystic allows Stored XSS.This issue affects Slider by Supsystic: from n/a through 1.8.10.,CWE-79,CWE-79,1,1
CVE-2024-30449,2024-03-29T17:15:15.167,2026-06-17T07:26:59.333,2024,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Booking Activities Team Booking Activities allows Reflected XSS.This issue affects Booking Activities: from n/a through 1.15.19.,CWE-79,CWE-79,1,1
CVE-2024-30450,2024-03-29T17:15:15.683,2026-06-17T07:26:59.437,2024,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Step-Byte-Service GmbH OpenStreetMap for Gutenberg and WPBakery Page Builder (formerly Visual Composer) allows Stored XSS.This issue affects OpenStreetMap for Gutenberg and WPBakery Page Builder (formerly Visual Composer): from n/a through 1.1.1.,CWE-79,CWE-79,1,1
CVE-2024-30451,2024-03-29T17:15:16.203,2026-06-17T07:26:59.547,2024,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in INFINITUM FORM Geo Controller allows Stored XSS.This issue affects Geo Controller: from n/a through 8.6.4.,CWE-79,CWE-79,1,1
CVE-2024-30452,2024-03-29T17:15:16.727,2026-06-17T07:26:59.650,2024,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in PluginOps Landing Page Builder allows Stored XSS.This issue affects Landing Page Builder: from n/a through 1.5.1.7.,CWE-79,CWE-79,1,1
CVE-2024-30453,2024-03-29T17:15:17.240,2026-06-17T07:26:59.750,2024,Server-Side Request Forgery (SSRF) vulnerability in Brave Brave Popup Builder.This issue affects Brave Popup Builder: from n/a through 0.6.5.,CWE-918,CWE-918,1,1
CVE-2024-31032,2024-03-29T17:15:20.993,2026-06-17T07:27:42.197,2024,An issue in Huashi Private Cloud CDN Live Streaming Acceleration Server hgateway-sixport v.1.1.2 allows a remote attacker to execute arbitrary code via the manager/ipping.php component.,CWE-94,CWE-94,1,1
